id,question,gold,n_entities,n_entities_present,all_entities_present,substring_covered,context_chars
5adf68ac5542993344016c79,Little Brown Stein is a rivalry trophy that imitates a mug made out of what item?,stoneware,3,3,True,True,43728
5ade126355429939a52fe7ea,"What film, based on the book “Boston Strong”, featured the actress Alex McKenna?",Patriots Day,3,3,True,True,41423
5a895d305542993b751ca931,"Which football team does Lewis Young's older brother, Ashley Young, play for?",Premier League club Manchester United and the England national team,3,3,True,True,46717
5ae26fad554299495565da6f,Which historical drama filmed in the Winter Palace of the Russian State Hermitage Museum stars Sergey Dreyden?,Russian Ark,3,3,True,True,47525
5ab2c0de5542992953946870,"Football at the 2006 Asian Games with Wisoon Wichaya as its coach was played how many days prior to the opening ceromony in Doha, Qatar in 2006? ",14,3,3,True,True,45630
5a8e92b55542995085b37458,What type of rock makes up the formation where Douglas Crabbe drove into a bar?,sandstone,3,3,True,True,41956
5ab741005542992aa3b8c800,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,Robert Matthew Hurley,3,3,True,True,45775
5adf95745542995534e8c7f8,Where does Śivarāma Swami conduct courses on Vaishnava Theology?,in the village of Aldenham,3,3,True,True,41623
5a80cddd554299260e20a169,Multiple award-winning actor Gary Sinise appeared in The Stand in 1994 - a miniseries based on a novel and screenplay by which noted author?,Stephen King,3,3,True,True,46216
5a8eb51655429917b4a5bdb5,What type of arts that have existed since ancient times did the Stieber Twins specialize in?,Graffiti,3,3,True,True,41198
5ac3a2fa5542993915413857,This One's for the Children had lead vocals by the singer and songwriter of what nationality?,American,3,1,False,True,39728
5ae0e183554299422ee9953f,"Did Qionghai or Suining  have a population of 658,798 in 2002? ","In 2002, Suining had a population of 658,798.",3,3,True,True,39577
5a7943c655429970f5fffe89,Which of the teams that Sun-woo Kim played on never won a division title?,Colorado Rockies,3,3,True,True,43012
5a8ba07d5542996e8ac88985,"What event in 1920 was established by the director of the play ""The Miracle?""",Salzburg Festival,3,3,True,True,44897
5ab97d0a5542996be202051e,Who was hung for assisting the attempted surrender of a defector from the American Continental Army to the British Army?,John André,3,3,True,True,48829
5a87b2fc5542996e4f3088d0,"Who wrote the book that inspired the name of the CD/DVD ""Here at the End of All Things""?",J. R. R. Tolkien,3,2,False,False,42266
5ae33a6e5542992f92d8224d,Are Bitter Jester and The Future of Food both documentaries about food?,no,3,3,True,True,45251
5a749af055429979e28829b7,"Which Walt Disney film was produced first, The Apple Dumpling Gang or Something Wicked This Way Comes?",The Apple Dumpling Gang,3,3,True,True,46645
5a78c69e55429974737f787c,"Who was born first, Ronnie Radke or Dave Brockie?",Dave Brockie,3,3,True,True,42575
5ac00584554299012d1db575,What date was the person born that Samuel Flores Borrego was the right hand man of? ,1 August 1971,3,3,True,True,39875
5ac3a2f35542993915413856,What three other National forests are administered by the same people who administer the park in which the Art Loeb trail runs through?,"Croatan, Nantahala, and Uwharrie",3,3,True,True,45986
5ab6d9b25542995eadef00c8,"Which opera has more acts, Don Quichotte or Tosca?",Don Quichotte,3,3,True,True,40737
5a72a51355429901807daf21,Who is the chairman of the company that operates Suncoast Hotel and Casino?,Bill Boyd,3,3,True,True,48938
5a9084e75542990a98493667,"Les Ottolenghi was previously the Chief Information Officer at what casino in Paradise, Nevada?",Las Vegas Sands,3,3,True,True,48663
5adbf81a554299438c868cfd,Are Vintage Life and InStyle both US-based magazines?,no,3,3,True,True,45200
5ab613985542992aa134a418,What kind of material forms the wrapping for the chocolate candies that Hershey Kissables were shaped like?,aluminum foil,3,3,True,True,45801
5a8b82a05542995d1e6f13d0,Are University of Virginia and Massachusetts Institute of Technology in the same country?,yes,3,2,False,False,46755
5ae618325542996de7b71b56,"Gerald Grosvenor, 6th Duke of Westminster was succeeded by the British aristocrat who is estimated to be worth how much?",US$13 billion,3,3,True,True,39566
5a8e36835542995085b373e2,Are Anja Salomonowitz and Rod Lurie both directors?,yes,3,3,True,True,42710
5adc8d4f554299473435373d,Edwyn Collins and Ian Gillan both have which profession in common?,singer,3,3,True,True,44328
5ac3b4e0554299741d48a2ec,Are The Datsuns and The Black Crowes both rock bands?,yes,3,3,True,True,42919
5a83438955429966c78a6b61,The owner of radio station KWPW has the same name as an American character actor. What is it?,Bill McCutcheon,3,3,True,True,41270
5a857cf35542994c784ddb1d,What is the name of the city located near the historical region known as Margianḗ in Greek?,Mary,3,3,True,True,39966
5ae7922f5542994a481bbdac,Where was the university at which  Barrie Ciliberti was a professor located? ,"Prince George's County, Maryland",3,2,False,False,43745
5a7aa0a55542990198eaf165,"Who was born first, Sathish Kalathil or Jacques Feyder?",Jacques Feyder,3,3,True,True,40776
5ae4627d5542991a06ce9a4d,The author of Sexual Politics attended which British University?,Oxford,3,3,True,True,47571
5abce1fa5542993a06baf993,What nationality was the lover of Lord Alfred Douglas ? ,Irish,3,3,True,True,43684
5a8841195542994846c1ce65,"Who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle""?",Matthew Vaughn,3,3,True,True,43209
5a7c43c65542990527d5547e,Is Mary Pierce or Gustavo Kuerten the older tennis player?,Mary Pierce,3,3,True,True,40391
5a84e21d5542997b5ce3ff7c,"The actress and singer Heather Morris is best known for her role in which series, becoming a regular character in the second season?",Glee,3,3,True,True,44734
5ade5a645542997c77adee0d,"Which city is at coastal county-level, Wenling or Ruili?",Wenling,3,3,True,True,39143
5a8549c65542997b5ce3ffe6,Are both Barry Unsworth and P. G. Wodehouse from the same country?,yes,3,3,True,True,42853
5abd0814554299700f9d797a,Jimmy D'Arcy played in Northern Ireland for the team based in what county?,Antrim,3,3,True,True,42915
5ab874ba5542990e739ec904,The Twelfth United States Army Group commander was the first chairman of what?,Joint Chiefs of Staff,3,3,True,True,44928
5a8fc0065542997ba9cb3318,Me and You and Everyone We Know was directed by an artist who also directed what 2011 film?,The Future,3,3,True,True,43385
5a7b88b45542997c3ec97201,Which of Damon Stoudamire's cousins once played college basketball for the University of Kentucky?,Terrence Jones,3,3,True,True,44142
5ae446825542995ad6573d21,"What character did G.D. Spradlin's collaborator Marlon Brando portray in ""On the Waterfront""?",Terry Malloy,3,3,True,True,41630
5a81c7d15542990a1d231ea9,Which services did Rock Nominees Ltd and  ISS A/S (Integrated Service Solutions) have in common?,"cleaning, catering and security",3,3,True,True,45816
5ae603a65542996de7b71af3,"When was the Indian film actor, producer and playback singer born who debut with the 2000 War film, ""Refugee"" and had lead role in Main Prem Ki Diwani Hoon?",5 February 1976,3,3,True,True,39943
5ab642845542995eadeeff8e,Are Broughtonia and Laeliocattleya both orchids?,yes,3,2,False,False,40415
5ac26ac15542992f1f2b38bc,Who is the film dedicated to that Paramount Classics and MTV Films co-purchased the rights to?,Sam Phillips,3,1,False,False,45368
5a7319bc5542992359bc3235,"Who lived longer, Leonid Khachiyan or Nikolai Lobachevsky?",Nikolai Ivanovich Lobachevsky,3,3,True,True,40395
5ae71d87554299572ea546fa,Prince Michael of Prussia was a member of the house that arose in what town in the 11th century?,Hechingen in Swabia,3,3,True,True,42046
5ae54b3d5542990ba0bbb260,Are both American Foxhound and Löwchen types of Foxhounds?,no,3,3,True,True,43073
5ac3e5de554299204fd21ebc,"How many records did the boy band who released ""Said and Done"" sell worldwide as of 2013?",25 million,3,3,True,True,40978
5adc8c545542994734353734,"Are Wilco Melissant and Todd Field both involved in the film industry (e.g. director, filmmaker, actor)?",yes,3,2,False,False,45282
5adde99b5542992200553ba1,Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,45th Infantry Division,3,3,True,True,43627
5ab545d3554299494045ef5c,"The producer of ""Live By NIght"" began his film career playing what role in ""Critters 3""?",Josh,3,2,False,True,47363
5a84973e5542992a431d1a67,Stockely Webster has paintings hanging in what home (that serves as the residence for the Mayor of New York)?,Gracie Mansion,3,3,True,True,43406
5a75abbb5542992d0ec05fd9,Which auto club has sanctioned races run in California as well as Indianapolis?,United States Auto Club,3,3,True,True,44726
5a90206155429933b8a20481,Who resides in the palace that was the inspiration for the Kensington System's name?,British Royal Family,3,3,True,True,47925
5a8ae00e5542992d82986fc7,Who founded the Canadian manufacturer of winter clothing which is a major sponsor of Polar Bears International?,Sam Tick,3,3,True,True,48106
5adc1ae5554299438c868d5c,Hate Them is the ninth album by a band likened to who?,Motörhead,3,3,True,True,42260
5ae6fee3554299572ea54670,The player who defeated Johnny Majors for the Heisman Trophy in 1956 was born in what year?,1935,3,3,True,True,45238
5ab9c7c355429939ce03dc17,What regular performer at the R-26 club in Paris was known for her banana-themed costume?,Josephine Baker,3,3,True,True,42555
5a89e28f5542992e4fca843e,Kevin House Jr. played professionally for the team that is in what NFL conference?,National Football Conference (NFC) West,3,2,False,False,43937
5ae7f6be554299540e5a56db,Jim Betts ran against the first American to orbit what?,Earth,3,3,True,True,42500
5ae5da8d55429929b08079d1,What player was the first overall pick in the 2004 NFL draft and had the Manning Field named after him?,Eli Manning,3,3,True,True,48715
5a74581555429979e2882912,"What Japanese Auto Manufacturer headquarted in Minato, Tokyo, Japan did Nissan aquire controlling interest in?",Mitsubishi,3,3,True,True,40985
5adf8f675542995534e8c7eb,John Valliant’s work has appeared in which outdoor-focused magazine whose first issue was published in September 1977?,Outside,3,3,True,True,43234
5ab88c075542991b5579efbe,"Which ""The Chronicles of Narnia"" character is prominently featured in ""The Lion, the Witch and the Wardrobe"" and is a close friend with Lucy Pevensie whom she meets in the Lantern Waste.",Mr. Tumnus,3,3,True,True,43821
5a75e7b255429976ec32bc95,"Which games, Strange Synergy or Qwirkle,  is a card game published by Steve Jackson Games?",Strange Synergy,3,3,True,True,43887
5a75176a5542993748c897b6,"Which 1994 British romantic comedy featured the song ""Love Is All Around""?",Four Weddings and a Funeral,3,3,True,True,42415
5ac3b8b8554299741d48a301,"Which Kevin Costner movie included an actor who also starred in ""Little Big League""?","""Field of Dreams""",3,3,True,True,42158
5ae12bcc5542997b2ef7d11a,Are Benjamin Britten and Béla Bartók from the same country?,no,3,3,True,True,40944
5a7c572655429935c91b5166,"Who lived longer, Tony Richardson or Giorgio Ferroni?",Giorgio Ferroni,3,3,True,True,43134
5a72bd0b5542992359bc318f,"Who achieved more academically, Andrea Martin or Mark Hoplamazian? ",Mark S. Hoplamazian,3,3,True,True,41949
5ab514dc5542990594ba9cfa,"Who won the 2007 Copa America Final, with help from Julio Baptista?",Brazil,3,3,True,True,40940
5a8488f45542992a431d1a47,"Who wrote The Devils, and was an eninent English theater, opera and film director?",Peter Hall,3,3,True,True,43263
5ac179bf5542994ab5c67d60,Are Castor et Pollux and Manon Lescaut composed by the same people?,no,3,3,True,True,41038
5abaa954554299232ef4a362,Are the writing from Maurice Level and Alice Hoffman focused on different audieces?,yes,3,2,False,False,44121
5abb7d8b5542996cc5e4a006,Dan Balan co-wrote the song from what T.I. album?,Paper Trail,3,3,True,True,43142
5a89e8035542992e4fca846d,Have tennis players Françoise Dürr and Mate Pavić both won a doubles title?,yes,3,2,False,False,44899
5a85df525542994c784ddb9f,What former president of ABC television is a high ranking officer in the same company as Christine Mccarthy?,Robert A. Iger,3,3,True,True,45819
5a7c38c955429935c91b5132,"What characteristic meaning it's transferable between species, does monkeypox and cowpox virus both share?",zoonotic,3,3,True,True,41875
5a89e95c5542992e4fca8474,Javier Frana and Thomaz Koch both share what occupation?,tennis player,3,3,True,True,41955
5ac286c055429963665199f8,"Grammy winner for song of the year, also put out a 1971 album by the Carpenters, but what song did he win an Academy Award for Best Original Songs?",A Star Is Born,3,2,False,False,46438
5a8e0370554299068b959e2d,"In which Florida city is Skyplex being constructed, featuring Skyscraper, the tallest rollercoaster in the world?",Orlando,3,3,True,True,47946
5ae1e4095542997283cd22bf,What is the genus and species of the bear in which the Florida black bear is a subspecies of?,Ursus americanus,3,3,True,True,47232
5ab4e48655429942dd415f9c,What is the height of the tallest mountain from which the Glen River flows?,850 m,3,3,True,True,43354
5a7183575542994082a3e85e,"Who was the architect of a Dutch museum dedicated to the arts and history in Amsterdam, located at the Museum Square?",Petrus Josephus Hubertus (Pierre) Cuypers,3,3,True,True,44240
5ac3adc35542995ef918c1e2,"Which is in the pop genre, Capital Cities or Tweaker?",Capital Cities,3,3,True,True,44443
5ac23f9555429951e9e684db,"What role did the actor who played Colonel Sherman T. Potter in ""M*A*S*H"" play in ""Kentucky Jones""",Seldom Jackson,3,3,True,True,43090
5abed2b45542990832d3a0d0,Shannon Purser played the role of June Acosta in a 2017 horror film directed by who?,John R. Leonetti,3,3,True,True,43366
5a8f0796554299458435d528,"what air force based named in honor of Carl Benjamin ""Ben"" Eielson is located 26 miles southeast of Fairbanks, Alaska?",Eielson Air Force Base,3,3,True,True,44257
5abbc4d255429931dba144fe,"Which genus of plant grows originally in Mexico and Guatemala, Phylica or Weldenia?",Weldenia,3,3,True,True,40074
5ae5fb2d554299546bf82ff5,Who is the father of the king who attempted to have Eardwulf assassinated,Æthelwald Moll,3,3,True,True,42838
5ae1c214554299234fd042ed,Which  Australian singer-songwriter wrote  Cold Hard Bitch,"Nicholas John ""Nic"" Cester",3,2,False,False,42846
5a7747e15542994aec3b7266,"Which was formed first, the duo Big & Rich or Lonestar?",Lonestar,3,3,True,True,44368
5add5ac95542992200553ace,Which How to Steal a Million actor attended the Royal Academy of Dramatic Art?,Peter O'Toole,3,3,True,True,44430
5add016e5542992c1e3a250b,What made the man who abolished the Consell in 1718 resume the throne?,upon his son's death,3,3,True,True,45673
5a8b83bc55429949d91db5c0,"Bandit was built in 1988 by which Japanese amusement ride company that built roller coasters, giant wheels, carousels, flumes, dark rides, sky cycles and other amusement rides?",TOGO company,3,3,True,True,44109
5ab56db7554299494045efc6,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,York County,3,3,True,True,44273
5ae0818e55429924de1b70e9,Gleanntáin Ghlas' Ghaoth Dobhair is a song that can be heard in pubs licensed to serve what?,alcoholic drinks,3,2,False,False,42539
5abd6a7455429933744ab7c5,"What German medium tank, sometimes called the ""Mark V"", that was deployed on the Eastern and Western fronts from mid-1943 provided the armor and suspension for the chassis of the tank destroyer built by Nazi Germany during World War II?",The Panther,3,3,True,True,46470
5ae212c9554299495565d9de,Which rebellion did Sir John Wedderburn and Charles Edward Stuart fight for that ended with defeat at the Battle of Culloden?,the unsuccessful Jacobite uprising of 1745,3,3,True,True,47075
5add7a335542992200553b37,"Which genus of plant is named after a person, Amesiella or Cucurbita?",Amesiella,3,3,True,True,42227
5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",Der Rosenkavalier,3,3,True,True,43502
5a90937955429933b8a20568,The father of Manning Marius Kimmel retired from the Navy in what year?,1942,3,3,True,True,40700
5ac2f1d1554299218029dba4,What is in both the Lithocarpus and Duranta species?,trees,3,3,True,True,40734
5a8ba67755429971feec4748,Orchard Gateway connects what shopping mall in singapore with 313 @ Somerset?,Orchard Central,3,3,True,True,44236
5a8cee9b554299441c6b9f87,"Haier has North American rights to which appliance company headquartered in Louisville, Kentucky?",GE Appliances,3,3,True,True,45678
5a87100655429960ec39b71e,Which British Indian novelist and essayist did Anthony Burgess address in a lengthy letter?,Salman Rushdie,3,3,True,True,44109
5a736aa95542991f29ee2dfa,"Cordyline ruba grows from Bundaberg, Queensland to which northeastern city in New South Whales, Australia?",Lismore,3,3,True,True,41831
5abfaa445542990832d3a18c,"When they were formed, did The Fatima Mansions or Nude have more members?",The Fatima Mansions,3,3,True,True,43118
5aba7e2c55429955dce3ee5a,Did Lewis Allen or Danny DeVito play Louie De Palma?,"Daniel Michael DeVito, Jr.",3,2,False,True,40369
5a8c5569554299240d9c2126,Are Daryl Hall and Gerry Marsden both musicians?,yes,3,3,True,True,42668
5ab8ca5d5542991b5579f005,What club does the footballer who surpassed David Beckham for the appearance record play for?,Premier League club Everton,3,3,True,True,43370
5ab32256554299233954ff22,What position does Kyle York hold at the internet performance management company Dyn?,Chief Strategy Officer,3,3,True,True,45030
5a80ad205542992bc0c4a79d,Who preceded the man who had the Nassak Diamond cut and placed into the handle of his sword?,1st Earl Grosvenor,3,1,False,False,39067
5ae3fec55542995dadf242a4,Roxie Hart starred the entertainer and comedic actor who had what nickname?,The King of Chutzpah,3,3,True,True,39757
5a8763475542996e4f3087c0,What championship did the person who substituted for Simon Pagenaud secure a contract to drive in 2017?,Australian Supercars Championship,3,3,True,True,43448
5ae786c8554299540e5a55d7,"In the The Simpsons episode ""Principal Charming, Homer invites a character over for dinner who is voiced by whom?",Harry Shearer,3,3,True,True,46597
5ade89d855429975fa854ef7,"In 2008, who were the two actors stared along with a South Korean actor, singer, and model who won best actor in five prestigious award ceremonies.",Best Actor prize,3,3,True,True,44713
5a790e69554299148911f9d7,Who was the older brother of the leader who asked Juan Romero de Figueroa to remain at his parish?,Joseph I,3,1,False,False,40164
5ae54b4f5542990ba0bbb261,What type of veterinary specialist is the star veterinarian of The Bionic Vet?,neuro-orthopaedic,3,3,True,True,43830
5ae376a35542990afbd1e163,Are Peter Balakian and James Der Derian both teachers?,yes,3,2,False,False,42590
5a89d8d055429946c8d6e9df,"ElvenQuest is a comic fantasy broadcast that stars what English actress who is the wife of Lord Frederick Windsor, and who is formally referred to as what?",Lady Frederick Windsor,3,3,True,True,37570
5a794f8155429970f5fffe95,"Who was born first, Martin Degville or Richie Furay?","""Richie"" Furay",3,3,True,True,40983
5ae2120c5542997283cd23ac,What is the name of the record label owned by one of the three artists responsible for creating the 1993 album Honky Tonk Angels?,Dolly Records,3,2,False,False,41534
5ab299d6554299449642c926,Which will be higher Time Warner Center or One Manhattan Square ?,One Manhattan Square,3,3,True,True,45927
5a7271525542997f827839d0,What are the colors of the tricolour flag that was adopted in 1919?,"green (at the hoist), white and orange",3,3,True,True,42755
5ae657d55542995703ce8b5b,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final.  How many seats does it have?","81,000 seats",3,3,True,True,44781
5a7a9a2255429941d65f26eb,Kang Sung-yeon played Prince Yeonsan in a film that runs for how many minutes ?,119 minutes,3,3,True,True,38970
5ae3d6bd5542991a06ce9a2b,Which American band from Knoxville Tennessee released the album From Birth to Burial?,10 Years,3,3,True,True,45974
5ac249bd55429951e9e68528,What flow of goods and services were managed and distributed by General Blood?,"blood, platelets, and plasma",3,3,True,True,49393
5a7d109855429909bec7692f,The director of Panic 5 Bravo was born in what year?,1978,3,3,True,True,45229
5ab2b7c1554299166977406a,What was the name of the lawyer who took the main role in the report that helped land Pete Rose a lifetime suspension from baseball?,John M. Dowd,3,3,True,True,45392
5a8fa4d95542995b4424207b,"Which airport is busier, Palm Springs International Airport or Trenton–Mercer Airport?",Trenton–Mercer Airport,3,3,True,True,44967
5ab2f6bd554299166977415e,Whose helmet is it discovered in 1939 which is well preserved and together with the Coppergate Helmet?,is widely believed to have been the helmet of King Rædwald of East Anglia,3,3,True,True,42677
5ae791ef55429952e35ea979,In what month was the relief first officer of the flight that crashed on its way to Cairo with a stop in New York Born?,February,3,3,True,True,44084
5a7bb52355429927d897c01a,"The song by English indie rock band Florence and the Machine written by Florence Welch and Francis ""Eg"" White and released in 2011 is named after the painting which was completed in which year?",1938,2,2,True,True,44943
5add7c9c5542990dbb2f7e60,Ellie Parker is a 2005 American drama-comedy film whose title character is played by an English actress who made her screen debut in what Australian drama film?,For Love Alone,3,3,True,True,43473
5ab91e3255429916710eb117,Where was the set for the winner of the WD Weatherford Award in 1998?  ,Coalwood,3,2,False,True,44085
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,3,3,True,True,41280
5ae7e8b855429952e35ea9dd,"What single was released by a American country singer, songwriter and multi-instrumentalist on MCA Nashville in 2000?",Feels Like Love,3,3,True,True,41862
5ac07a17554299294b219000,Both José Aponte de la Torre Airport and Boulder City Municipal Airport are classified as what type of airport?,public use airport,3,3,True,True,42360
5a80d6be55429938b6142206,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,University of Hawaii at Manoa,3,1,False,False,47489
5a79ecd05542996c55b2dca1,Bobby Bowden coached which former Toronto Blue Jays minor league baseball player?,Chris Weinke,3,3,True,True,45695
5adf39765542993a75d26435,Who was the son and heir of Henry Beauclerc?,William Adelin,3,3,True,True,39528
5adefdd75542995ec70e8f4e,How many times has the team Jack McKeon managed won the World Series?,two World Series championships,3,2,False,False,46216
5a7732dc55429972597f149b,What 1944 Bollywood film was the mother of Bollywood actor Govinda in?,Geet or The Song,3,1,False,False,38840
5a8bd43c5542997f31a41dd6,"Of which painting was this German dancer, actress, and writer who lived during the Weimar period and appeared in the 1918 German silent drama film ""The Story of Dida Ibsen"" the subject?",an Otto Dix painting,3,3,True,True,43297
5a883c175542997e5c09a5ae,George Tawengwa was the first black person to buy a farm located in a country now known as which country ?,Zimbabwe,3,3,True,True,44231
5a8f43555542992414482a21,This film is an adaption of a Jacques Offenbach's opera that was written by a Hungarian British screenwriter?,The Tales of Hoffmann,3,3,True,True,41750
5adfa451554299025d62a319,The first Latina Supreme Court Justice was part of the majority decision of a case that upheld which previous supreme court case?,Apprendi v. New Jersey,3,3,True,True,47115
5ab48bab5542991779162cd3,Which Canadian Professional ice hockey player of Albanian origin bought in on the deal for the Ontario Raiders?,Tie Domi,3,3,True,True,41785
5ae7d03b55429952e35ea9c2,"What american singer,had Warren Fu as one of their video directors, and also had to face allegation of illegal marriage with R. Kelly?",Aaliyah,3,3,True,True,41268
5a881d2355429938390d3eeb, If You Ever Get Lonely was covered by what Lyric Street Records-affiliated band?,Love and Theft,3,3,True,True,41965
5ae1f17e554299234fd04349,"Which is located in Cornwall, Southwell Minster or Truro Cathedral?","The Cathedral of the Blessed Virgin Mary, Truro",3,3,True,True,41735
5ab6f7415542991d322236f4,Sadok Sassi played for a national team that made its first World Cup in what year?,1978,3,2,False,True,45057
5ac4e13f554299076e296e2d,"which German philosopher wrote ""The opera ""Lulu""  ",Theodor W. Adorno,3,3,True,True,41945
5a7a919455429941d65f26b5,"Which album was released first, ""Talk That Talk"" or ""Loud""?",Loud,3,3,True,True,41566
5a9023d355429916514e742f,Whose former city palace did Erna Flegel work at?,Prince Antoni Radziwiłł,3,3,True,True,40211
5add63845542992ae4cec541,What was the release date and price for the release of Mac OS X that has the software for creating WWF files?,"April 29, 2005 for US$129.95",3,3,True,True,44370
5ac160605542994ab5c67d02,Who coached the Indians and was the first Native American to win a gold metal his home country?,Jim Thorpe,3,3,True,True,43523
5adce22c5542990d50227d51,In which football league does the son of Souleyman Sané play?,Premier League,3,3,True,True,46709
5ae27f22554299495565da8d,In what year was the mathematician husband of Anneli Cahn Lax born?,1926,3,3,True,True,41874
5ac4f9dc55429924173fb533, where is the American professional basketball team which Jalen Jones played for based,Louisiana.,3,3,True,False,46397
5a825a9d55429940e5e1a870, Ruffin Horne McNeill Jr. an American football coach was named interim head coach after the suspension of a head coach that lead the team to winning seasons in every year of his what?,tenure,3,3,True,True,46695
5abc40835542993a06baf8ba,When was the peer-reviewed open access scientific journal established in which Milivoje Kostic Editor-in-Chief of the Thermodynamics section?,1999,3,3,True,True,45272
5a8dae82554299068b959d99,What year was the actor son of Jeremiah Porter born? ,1997,3,3,True,True,39024
5a79258a55429974737f79a8,"In the seventh-largest country in Africa, what is the oil prodcution of the city at the mouth of the Congo River?",1200000 oilbbl/d,3,3,True,True,43750
5a7f7e3a5542992097ad2f89,"What actor appeared in ""Evening in Byzantium"" and was nominated for the Academy Award for Best Supporting Actor in 1973 for ""The Heartbreak Kid""?",Edward Albert Heimberger,3,3,True,True,41810
5a7e4414554299495941995c,Vincas Kudirka is the author of both the music and lyrics of a national anthem which has how many words?,fifty-word,3,3,True,True,39692
5ae6c2285542995703ce8b9a,"Sparking the Marian civil war, who helped the recently abdicated queen to escape her imprisonment?",the Queen's gaoler,3,3,True,True,42927
5a86399e5542994775f60733,Jihad: A Story of the Others is a documentary by the director who is of what descent?,Punjabi/Pashtun,3,3,True,True,45354
5a80c74f554299260e20a158,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?","Dennis Hull, as well as painter Manley MacDonald.",3,3,True,True,45293
5abafb6d5542992ccd8e7e92,White love was what number of single created by a record label est in 2008 by Kim Shi Dao?,the second,3,3,True,True,40640
5adfc77b554299603e4183ab,Is Edison Sault Power Canal somehow linked with or used with the Cayuga–Seneca Canal?,no,3,3,True,True,46275
5a7b85ac5542997c3ec971ef,Milo Parker starred in which 2014 movie alongside Gillian Anderson?,Robot Overlords,3,3,True,True,44682
5ab700ca5542991d32223736,"Which other film did one of the supporting cast in ""Sleepless in Seattle"" appear?","""Now and Then"" (1995)",3,3,True,True,41227
